film,filmLabel,year,boxOffice,isAdaptation,period
http://www.wikidata.org/entity/Q466101,La Haine,1995,280859,0,Before 2010
http://www.wikidata.org/entity/Q466101,La Haine,1995,280859,0,Before 2010
http://www.wikidata.org/entity/Q526936,Irma Vep,1996,282310,0,Before 2010
http://www.wikidata.org/entity/Q526936,Irma Vep,1996,292040,0,Before 2010
http://www.wikidata.org/entity/Q526936,Irma Vep,1996,282310,0,Before 2010
http://www.wikidata.org/entity/Q526936,Irma Vep,1996,292040,0,Before 2010
http://www.wikidata.org/entity/Q526936,Irma Vep,1998,282310,0,Before 2010
http://www.wikidata.org/entity/Q526936,Irma Vep,1998,292040,0,Before 2010
http://www.wikidata.org/entity/Q642289,Dot the i,2003,306224,0,Before 2010
http://www.wikidata.org/entity/Q642289,Dot the i,2003,306224,0,Before 2010
http://www.wikidata.org/entity/Q699132,Revanche,2008,258388,0,Before 2010
http://www.wikidata.org/entity/Q699132,Revanche,2009,258388,0,Before 2010
http://www.wikidata.org/entity/Q699132,Revanche,2010,258388,0,After 2010
http://www.wikidata.org/entity/Q854419,The Human Centipede,2009,252207,0,Before 2010
http://www.wikidata.org/entity/Q854419,The Human Centipede,2010,252207,0,After 2010
http://www.wikidata.org/entity/Q1198097,The Wind Will Carry Us,1999,259510,0,Before 2010
http://www.wikidata.org/entity/Q1198097,The Wind Will Carry Us,1999,259510,0,Before 2010
http://www.wikidata.org/entity/Q1198097,The Wind Will Carry Us,1999,259510,0,Before 2010
http://www.wikidata.org/entity/Q1198097,The Wind Will Carry Us,2000,259510,0,Before 2010
http://www.wikidata.org/entity/Q1217941,The Best of Youth,2003,274024,0,Before 2010
http://www.wikidata.org/entity/Q1217941,The Best of Youth,2003,274024,0,Before 2010
http://www.wikidata.org/entity/Q1217941,The Best of Youth,2003,274024,0,Before 2010
http://www.wikidata.org/entity/Q1217941,The Best of Youth,2003,274024,0,Before 2010
http://www.wikidata.org/entity/Q1217941,The Best of Youth,2003,274024,0,Before 2010
http://www.wikidata.org/entity/Q1217941,The Best of Youth,2005,274024,0,Before 2010
http://www.wikidata.org/entity/Q1217941,The Best of Youth,2005,274024,0,Before 2010
http://www.wikidata.org/entity/Q1368350,Tokyo Sonata,2008,278356,0,Before 2010
http://www.wikidata.org/entity/Q1368350,Tokyo Sonata,2008,278356,0,Before 2010
http://www.wikidata.org/entity/Q1368350,Tokyo Sonata,2008,278356,0,Before 2010
http://www.wikidata.org/entity/Q1368350,Tokyo Sonata,2009,278356,0,Before 2010
http://www.wikidata.org/entity/Q1368350,Tokyo Sonata,2009,278356,0,Before 2010
http://www.wikidata.org/entity/Q1368350,Tokyo Sonata,2009,278356,0,Before 2010
http://www.wikidata.org/entity/Q1757747,Planet of the Vampires,1995,251000,0,Before 2010
http://www.wikidata.org/entity/Q2007104,Singh Is Kinng,2008,263091,0,Before 2010
http://www.wikidata.org/entity/Q2294292,Wet Hot American Summer,2001,295206,0,Before 2010
http://www.wikidata.org/entity/Q2479210,The Doom Generation,1995,284785,0,Before 2010
http://www.wikidata.org/entity/Q2527730,I Am Cuba,1995,274098,0,Before 2010
http://www.wikidata.org/entity/Q2530218,20 centímetros,2005,307552.1,0,Before 2010
http://www.wikidata.org/entity/Q2530218,20 centímetros,2005,307552.1,0,Before 2010
http://www.wikidata.org/entity/Q2530218,20 centímetros,2005,307552.1,0,Before 2010
http://www.wikidata.org/entity/Q2530218,20 centímetros,2005,307552.1,0,Before 2010
http://www.wikidata.org/entity/Q2530218,20 centímetros,2006,307552.1,0,Before 2010
http://www.wikidata.org/entity/Q2530218,20 centímetros,2007,307552.1,0,Before 2010
http://www.wikidata.org/entity/Q4224682,The Book of Revelation,2006,271261,1,Before 2010
http://www.wikidata.org/entity/Q4350129,Transit,2006,300000,0,Before 2010
http://www.wikidata.org/entity/Q4466958,You Can't Stop the Murders,2003,254371,0,Before 2010
http://www.wikidata.org/entity/Q5245250,Dead Letter Office,1997,268699,0,Before 2010
http://www.wikidata.org/entity/Q5246824,Dear Claudia,1999,265464,0,Before 2010
http://www.wikidata.org/entity/Q5249264,Deck Dogz,2005,286708,0,Before 2010
http://www.wikidata.org/entity/Q5403022,"Lucía, Lucía",2003,269586,0,Before 2010
http://www.wikidata.org/entity/Q6301408,Juan y Eva,2011,289246,0,After 2010
http://www.wikidata.org/entity/Q6838574,Mickey,2004,300000,0,Before 2010
http://www.wikidata.org/entity/Q6929129,Mr. Reliable,1996,266329,0,Before 2010
http://www.wikidata.org/entity/Q6946075,My Mother Frank,2000,311324,0,Before 2010
http://www.wikidata.org/entity/Q7093078,One Night the Moon,2001,276270,0,Before 2010
http://www.wikidata.org/entity/Q7110339,Ouija,2003,250000,0,Before 2010
http://www.wikidata.org/entity/Q7142697,Passion,1999,302818,0,Before 2010
http://www.wikidata.org/entity/Q7568509,South Solitary,2010,279341,0,After 2010
http://www.wikidata.org/entity/Q7733953,The Final Winter,2007,284354,0,Before 2010
http://www.wikidata.org/entity/Q7818034,Tom White,2004,277234,0,Before 2010
http://www.wikidata.org/entity/Q7858956,"Two Fists, One Heart",2008,305300,0,Before 2010
http://www.wikidata.org/entity/Q12744409,18 Meals,2010,311919.92,0,After 2010
http://www.wikidata.org/entity/Q12744409,18 Meals,2010,311919.92,0,After 2010
http://www.wikidata.org/entity/Q12744409,18 Meals,2012,311919.92,0,After 2010
http://www.wikidata.org/entity/Q12744409,18 Meals,2012,311919.92,0,After 2010
http://www.wikidata.org/entity/Q12744409,18 Meals,2013,311919.92,0,After 2010
http://www.wikidata.org/entity/Q5316988,Dust Off the Wings,1997,202099,0,Before 2010
http://www.wikidata.org/entity/Q5649611,10 + 2: The big secret,2001,246656,0,Before 2010
http://www.wikidata.org/entity/Q5649611,10 + 2: The big secret,2001,246656,0,Before 2010
http://www.wikidata.org/entity/Q5649611,10 + 2: The big secret,2001,246656,0,Before 2010
http://www.wikidata.org/entity/Q5649611,10 + 2: The big secret,2003,246656,0,Before 2010
http://www.wikidata.org/entity/Q5649611,10 + 2: The big secret,2003,246656,0,Before 2010
http://www.wikidata.org/entity/Q5651756,25 carat,2009,220440.5,0,Before 2010
http://www.wikidata.org/entity/Q5785206,Aquitania,2005,213537,0,Before 2010
http://www.wikidata.org/entity/Q5824085,The Toast,2007,208576,0,Before 2010
http://www.wikidata.org/entity/Q6012743,In the Pit,2006,194258,0,Before 2010
http://www.wikidata.org/entity/Q6532367,Let's Get Skase,2001,230037,0,Before 2010
http://www.wikidata.org/entity/Q6548422,Lilting,2014,247377,0,After 2010
http://www.wikidata.org/entity/Q6548422,Lilting,2014,247377,0,After 2010
http://www.wikidata.org/entity/Q6548422,Lilting,2015,247377,0,After 2010
http://www.wikidata.org/entity/Q6697866,Lucky Break,1995,197540,0,Before 2010
http://www.wikidata.org/entity/Q7221330,Young and Wild,2012,212624,0,After 2010
http://www.wikidata.org/entity/Q7295920,Rats in the Ranks,1996,200000,0,Before 2010
http://www.wikidata.org/entity/Q7406323,Salute,2008,233411,0,Before 2010
http://www.wikidata.org/entity/Q7728163,The Crop,2004,208739,0,Before 2010
http://www.wikidata.org/entity/Q8050907,Year of the Dogs,1997,199191,0,Before 2010
http://www.wikidata.org/entity/Q12128471,Subdivision,2009,206350,0,Before 2010
http://www.wikidata.org/entity/Q16928500,United Passions,2014,200000,0,After 2010
http://www.wikidata.org/entity/Q16928500,United Passions,2014,200000,0,After 2010
http://www.wikidata.org/entity/Q19521218,Chocolat,2016,211217,0,After 2010
http://www.wikidata.org/entity/Q20449133,Mendam Berahi,2002,220000,0,Before 2010
http://www.wikidata.org/entity/Q20720821,The Great Game,2015,226708,0,After 2010
http://www.wikidata.org/entity/Q20720821,The Great Game,2015,226708,0,After 2010
http://www.wikidata.org/entity/Q20720821,The Great Game,2015,226708,0,After 2010
http://www.wikidata.org/entity/Q24496982,The Love Witch,2016,228894,0,After 2010
http://www.wikidata.org/entity/Q24496982,The Love Witch,2016,228894,0,After 2010
http://www.wikidata.org/entity/Q24496982,The Love Witch,2016,228894,0,After 2010
http://www.wikidata.org/entity/Q30000528,American Woman,2018,236637,0,After 2010
http://www.wikidata.org/entity/Q30000528,American Woman,2018,245416,0,After 2010
http://www.wikidata.org/entity/Q30000528,American Woman,2018,236637,0,After 2010
http://www.wikidata.org/entity/Q30000528,American Woman,2018,245416,0,After 2010
http://www.wikidata.org/entity/Q30000528,American Woman,2019,236637,0,After 2010
http://www.wikidata.org/entity/Q30000528,American Woman,2019,245416,0,After 2010
http://www.wikidata.org/entity/Q30126665,The Guilty,2018,207140,0,After 2010
http://www.wikidata.org/entity/Q30126665,The Guilty,2018,207140,0,After 2010
http://www.wikidata.org/entity/Q30126665,The Guilty,2018,207140,0,After 2010
http://www.wikidata.org/entity/Q30126665,The Guilty,2018,207140,0,After 2010
http://www.wikidata.org/entity/Q48671199,Marriage Story,2019,232737,0,After 2010
http://www.wikidata.org/entity/Q48671199,Marriage Story,2019,232737,0,After 2010
http://www.wikidata.org/entity/Q48671199,Marriage Story,2019,232737,0,After 2010
http://www.wikidata.org/entity/Q48671199,Marriage Story,2019,232737,0,After 2010
http://www.wikidata.org/entity/Q48671199,Marriage Story,2019,232737,0,After 2010
http://www.wikidata.org/entity/Q48750106,Lucky Day,2018,222945,0,After 2010
http://www.wikidata.org/entity/Q50143448,Detective Chinatown 2,2018,203284,0,After 2010
http://www.wikidata.org/entity/Q50143448,Detective Chinatown 2,2018,203284,0,After 2010
http://www.wikidata.org/entity/Q55651291,The Eternal Life of Alexander Christoforov,2018,196964,0,After 2010
http://www.wikidata.org/entity/Q65229943,Q65229943,2019,197535,0,After 2010
http://www.wikidata.org/entity/Q67628998,The Platform,2019,239594,0,After 2010
http://www.wikidata.org/entity/Q67628998,The Platform,2019,239594,0,After 2010
http://www.wikidata.org/entity/Q67628998,The Platform,2019,239594,0,After 2010
http://www.wikidata.org/entity/Q85971303,Zero Day,2020,206248.43,0,After 2010
http://www.wikidata.org/entity/Q86689377,The Invisible,2020,232517,0,After 2010
http://www.wikidata.org/entity/Q111378281,Shadravan,2022,222507.67,0,After 2010
http://www.wikidata.org/entity/Q111671358,Landscape with Invisible Hand,2023,203403,0,After 2010
http://www.wikidata.org/entity/Q113729314,Creatura,2023,196295.84,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2023,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2023,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2023,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2023,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2023,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2023,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2023,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2023,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2023,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2023,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,244901,0,After 2010
http://www.wikidata.org/entity/Q116251270,The Teachers' Lounge,2024,244901,0,After 2010
http://www.wikidata.org/entity/Q116733793,Mixed by Erry,2023,247617,0,After 2010
http://www.wikidata.org/entity/Q116864794,Matria,2023,224601.51,0,After 2010
http://www.wikidata.org/entity/Q117662296,The Old Oak,2023,229763,0,After 2010
http://www.wikidata.org/entity/Q12744409,18 Meals,2013,311919.92,0,After 2010
http://www.wikidata.org/entity/Q12744409,18 Meals,2015,311919.92,0,After 2010
http://www.wikidata.org/entity/Q14434297,Big Bad Wolves,2013,291239,0,After 2010
http://www.wikidata.org/entity/Q14434297,Big Bad Wolves,2014,291239,0,After 2010
http://www.wikidata.org/entity/Q15046558,Life After Beth,2014,254881,0,After 2010
http://www.wikidata.org/entity/Q17639520,Stonewall,2015,292669,0,After 2010
http://www.wikidata.org/entity/Q17639520,Stonewall,2015,292669,0,After 2010
http://www.wikidata.org/entity/Q18142188,Hill of Freedom,2014,292411,0,After 2010
http://www.wikidata.org/entity/Q18208803,The 9th Life of Louis Drax,2015,288931,0,After 2010
http://www.wikidata.org/entity/Q18621803,A esmorga,2014,278369.36,1,After 2010
http://www.wikidata.org/entity/Q18811585,600 Miles,2015,282456,0,After 2010
http://www.wikidata.org/entity/Q20076102,Let's dance!,2019,261485,0,After 2010
http://www.wikidata.org/entity/Q21857474,Umi yori mo Mada Fukaku,2016,272132,0,After 2010
http://www.wikidata.org/entity/Q21857474,Umi yori mo Mada Fukaku,2016,272132,0,After 2010
http://www.wikidata.org/entity/Q24496982,The Love Witch,2016,281063,0,After 2010
http://www.wikidata.org/entity/Q24496982,The Love Witch,2016,281063,0,After 2010
http://www.wikidata.org/entity/Q24496982,The Love Witch,2016,281063,0,After 2010
http://www.wikidata.org/entity/Q29259188,Mom and Dad,2017,286313,0,After 2010
http://www.wikidata.org/entity/Q29259188,Mom and Dad,2018,286313,0,After 2010
http://www.wikidata.org/entity/Q29259188,Mom and Dad,2018,286313,0,After 2010
http://www.wikidata.org/entity/Q30890176,Light Up!,2017,306701,0,After 2010
http://www.wikidata.org/entity/Q35868033,Love in the City of Angels,2017,311110,0,After 2010
http://www.wikidata.org/entity/Q39069732,Zoe,2018,278492,0,After 2010
http://www.wikidata.org/entity/Q42577704,Orbiter 9,2017,281319,0,After 2010
http://www.wikidata.org/entity/Q44491963,Day of the Dead: Bloodline,2018,259361,1,After 2010
http://www.wikidata.org/entity/Q55531297,Every Day a Good Day,2018,276792,1,After 2010
http://www.wikidata.org/entity/Q55531297,Every Day a Good Day,2018,276792,1,After 2010
http://www.wikidata.org/entity/Q55634470,Swallow,2019,274674,0,After 2010
http://www.wikidata.org/entity/Q57316047,New Money,2018,250000,0,After 2010
http://www.wikidata.org/entity/Q60851593,Good as New,2019,281196,0,After 2010
http://www.wikidata.org/entity/Q60851593,Good as New,2020,281196,0,After 2010
http://www.wikidata.org/entity/Q63398229,After Yang,2021,290907,0,After 2010
http://www.wikidata.org/entity/Q63398229,After Yang,2022,290907,0,After 2010
http://www.wikidata.org/entity/Q63398229,After Yang,2022,290907,0,After 2010
http://www.wikidata.org/entity/Q63398229,After Yang,2022,290907,0,After 2010
http://www.wikidata.org/entity/Q63398229,After Yang,2022,290907,0,After 2010
http://www.wikidata.org/entity/Q65084758,Wendy,2020,266770,0,After 2010
http://www.wikidata.org/entity/Q65084758,Wendy,2020,266770,0,After 2010
http://www.wikidata.org/entity/Q65084758,Wendy,2020,266770,0,After 2010
http://www.wikidata.org/entity/Q65084758,Wendy,2021,266770,0,After 2010
http://www.wikidata.org/entity/Q66622668,Akelarre,2020,311592,1,After 2010
http://www.wikidata.org/entity/Q67174102,A Herdade,2019,279565,0,After 2010
http://www.wikidata.org/entity/Q97800998,Guidance Patrol 3,2021,302242,0,After 2010
http://www.wikidata.org/entity/Q100707365,The Luckiest Man,2008,280187,0,Before 2010
http://www.wikidata.org/entity/Q101245207,The Wolf of Snow Hollow,2020,266963,0,After 2010
http://www.wikidata.org/entity/Q101245207,The Wolf of Snow Hollow,2020,266963,0,After 2010
http://www.wikidata.org/entity/Q101245207,The Wolf of Snow Hollow,2021,266963,0,After 2010
http://www.wikidata.org/entity/Q101245207,The Wolf of Snow Hollow,2021,266963,0,After 2010
http://www.wikidata.org/entity/Q104213702,Mass,2021,250513,0,After 2010
http://www.wikidata.org/entity/Q104881084,Rita Moreno: Just a Girl Who Decided to Go for It,2021,264626,0,After 2010
http://www.wikidata.org/entity/Q106640474,Don't Heal Me,2021,285667,0,After 2010
http://www.wikidata.org/entity/Q106823865,Cuñados,2021,304856.41,0,After 2010
http://www.wikidata.org/entity/Q109285390,LOUD,2020,300000,0,After 2010
http://www.wikidata.org/entity/Q110904414,Rise,2022,277199,0,After 2010
http://www.wikidata.org/entity/Q110904414,Rise,2022,277199,0,After 2010
http://www.wikidata.org/entity/Q110904414,Rise,2022,277199,0,After 2010
http://www.wikidata.org/entity/Q110904414,Rise,2023,277199,0,After 2010
http://www.wikidata.org/entity/Q110928749,The Situation of Mehdi,2022,281976.7,0,After 2010
http://www.wikidata.org/entity/Q112169775,The Worst Ones,2022,308170,0,After 2010
http://www.wikidata.org/entity/Q112169775,The Worst Ones,2022,308170,0,After 2010
http://www.wikidata.org/entity/Q116025068,Carol of the Bells,2022,294600,0,After 2010
http://www.wikidata.org/entity/Q120076912,Simón,2023,282432,0,After 2010
http://www.wikidata.org/entity/Q121267740,The Movie Teller,2023,292840,1,After 2010
http://www.wikidata.org/entity/Q131750758,The Love That Remains,2025,252563,0,After 2010
http://www.wikidata.org/entity/Q131750758,The Love That Remains,2025,252563,0,After 2010
http://www.wikidata.org/entity/Q7991170,What I Have Written,1996,182064,1,Before 2010
